;signal_id;id_measurement;phase;target;number_of_peaks_p2;number_of_peaks_p3;number_of_peaks_p4;mean_width_of_peaks_p2;mean_width_of_peaks_p4;mean_width_of_peaks_p3;mean_width_of_peaks_overall;max_width_of_peaks_p2;max_width_of_peaks_p3;max_width_of_peaks_p4;max_width_of_peaks_overall;min_width_of_peaks_p2;min_width_of_peaks_p4;min_width_of_peaks_p3;min_width_of_peaks_overall;mean_height_of_peaks_p2;mean_height_of_peaks_p4;mean_height_of_peaks_p3;max_height_of_peaks_p2;max_height_of_peaks_p4;max_height_of_peaks_p3;min_height_of_peaks_p2;min_height_of_peaks_p4;min_height_of_peaks_p3;sum_spectrum_p1;max_spectrum_p1;mean_spectrum_p1;max_freq_spectrum_p1;sum_spectrum_p2;max_spectrum_p2;mean_spectrum_p2;max_freq_spectrum_p2;sum_spectrum_p3;max_spectrum_p3;mean_spectrum_p3;max_freq_spectrum_p3;sum_spectrum_p4;max_spectrum_p4;mean_spectrum_p4;max_freq_spectrum_p4
35;35;11;2;0;5.0;6.0;2.0;0.0007257470161309545;0.0006750814995536932;0.005506033953739482;0.001437791691188915;0.0013653974376027095;0.0017743890486166273;0.007042519402423444;0.007042519402423444;9.226067601847972e-05;3.170976547291502e-07;0.00396954850505552;3.170976547291502e-07;12.127220730351606;17.882470380274853;24.57056104227419;13.654271044716541;24.274098479760816;29.157552843552452;10.068390357299467;12.465410033980739;19.983569240995926;4.222018105792813e-06;1.0855391110453638e-06;1.319380658060254e-07;468750.0;2.2832685431239952e-07;9.30480048566551e-09;7.135214197262485e-09;5625000.0;2.994531769218156e-07;2.7387832446379434e-08;9.357911778806738e-09;11718750.0;3.7133673913558596e-07;1.737386057243384e-08;1.1604273097987061e-08;15937500.0
36;36;12;0;0;10.0;15.0;23.0;0.0013299558008069896;0.0002655076070244587;0.0003537633783622415;0.0005295568711618403;0.007591077755939186;0.0009587187162538074;0.002906241457304082;0.007591077755939186;7.844376552536269e-05;4.322193949337816e-08;6.146434132242576e-08;4.322193949337816e-08;14.291943942731365;20.271709600654052;19.545543402178836;28.118270740884878;78.37918955237666;43.48904427734793;10.299684842241916;10.485971770659676;10.95126781418358;1.3819670812154072e-06;1.7774362959244172e-07;4.3186471287981476e-08;3750000.0;8.522729899596015e-07;2.2673032162856543e-07;2.6633530936237548e-08;5937500.0;3.0709634302183986e-07;1.3231572282279558e-08;9.596760719432496e-09;14843750.0;4.4340458771330304e-07;1.6230373489634076e-08;1.385639336604072e-08;19375000.0
37;37;12;1;0;1.0;8.0;10.0;0.0024712883110803714;0.0021967293366535454;0.0006517428788706483;0.0013980290417376427;0.0024712883110803714;0.007001560212308954;0.0032605952804432366;0.007001560212308954;0.0024712883110803714;1.9927596004417865e-07;7.773515366425273e-08;7.773515366425273e-08;36.89085826477535;16.674910348453995;13.995570351803398;36.89085826477535;38.446431857776986;19.26195966023063;36.89085826477535;10.571411373821725;10.901769668742173;1.4421432297240244e-06;1.5652928198051086e-07;4.506697592887576e-08;3750000.0;9.758585974850575e-07;2.145283275467591e-07;3.049558117140805e-08;7187500.0;2.245182599835971e-07;8.049672040044697e-09;7.016195624487409e-09;14843750.0;2.903073550442059e-07;1.1522661047536076e-08;9.072104845131435e-09;19375000.0
38;38;12;2;0;10.0;18.0;19.0;0.0011108306161685957;0.0008407388108507031;0.0002741781854607992;0.000669170005973485;0.006777439481536729;0.007594251514494278;0.001162297913953493;0.007594251514494278;4.047376840026118e-08;3.7545042313286104e-08;4.1798622568603604e-08;3.7545042313286104e-08;14.723912344189568;20.735773602404795;17.9410523667163;29.696715270588733;88.58756107980113;30.15638478055814;10.099219858839872;10.1230870114553;10.061123304450895;1.6775650237832451e-06;2.1049592646704696e-07;5.242390699322641e-08;3750000.0;7.099731647031149e-07;1.5236180672673072e-07;2.218666139697234e-08;5937500.0;2.8154710207672906e-07;1.2741542931848926e-08;8.798346939897783e-09;14843750.0;4.654197027775808e-07;1.858703235768644e-08;1.45443657117994e-08;17031250.0
39;39;13;0;0;27.0;7.0;69.0;0.0005766271103843802;0.0006620673069984577;0.0001373998910591875;0.00028819413215972243;0.007898972288578198;0.0033216193307146866;0.0010891189769911551;0.007898972288578198;4.239965575106908e-08;4.493778114556335e-08;3.88160692382371e-08;3.88160692382371e-08;16.009522280500818;14.952402916071152;22.99831902356294;35.79825314423924;24.873248744226295;86.65260645576934;10.02434516764148;10.332776668419713;10.270447189592998;1.351476612398983e-06;1.7826967280143435e-07;4.223364413746822e-08;3750000.0;6.488105555035872e-07;1.388795141110677e-07;2.02753298594871e-08;9531250.0;8.032994855966535e-07;1.253500414577502e-07;2.5103108924895423e-08;11250000.0;6.312299092314788e-07;2.4416156207962558e-08;1.9725934663483713e-08;19375000.0
40;40;13;1;0;3.0;4.0;36.0;0.0029401580037667135;0.0003110780279513263;0.00032063236612507205;0.0005025011931071638;0.005420668630271623;0.0005722436437948738;0.00204774171410577;0.005420668630271623;0.0007806422797457752;0.00010211547216821637;9.094098464411218e-08;9.094098464411218e-08;13.402481799807754;12.580492744252464;17.503507372659087;16.7918074081818;14.169340558254223;49.337292986495214;10.27009908193433;10.848607830439846;10.05821591545889;1.433525767424726e-06;1.6389851964504487e-07;4.4797680232022685e-08;3593750.0;7.316338042073767e-07;1.811761904946252e-07;2.286355638148052e-08;9531250.0;4.785662213180331e-07;8.984892474472872e-08;1.4955194416188533e-08;11250000.0;3.311015461804345e-07;1.4429674344285104e-08;1.0346923318138579e-08;15468750.0
41;41;13;2;0;17.0;6.0;73.0;0.00022852062716939713;0.0007953225931085329;0.00024094080972311455;0.0002733902638574824;0.0010705920114753565;0.002192636511546337;0.004670871406074037;0.004670871406074037;3.923364884976763e-08;6.401881423370796e-05;4.168341314652935e-08;3.923364884976763e-08;16.749155907345077;14.438096092442748;19.958009551482164;27.851380790718185;25.135124573223614;58.4690779077007;10.255479118228767;10.251255110724749;10.1409154766182;1.590389501870959e-06;2.0485249763169122e-07;4.969967193346747e-08;3750000.0;9.85415795184963e-07;4.2157967072853353e-07;3.079424359953009e-08;9531250.0;6.262935130507685e-07;1.1587734149998141e-07;1.9571672282836516e-08;11250000.0;7.645505775144557e-07;3.003201953788448e-08;2.389220554732674e-08;16718750.0
42;42;14;0;0;32.0;13.0;18.0;0.000252950787562141;0.001290664229781994;0.0006269104656862785;0.0005739277551032928;0.003647867751393425;0.005963471340186626;0.0032038899592724047;0.005963471340186626;5.8860093417024474e-08;5.0147248310770376e-05;4.022189376119059e-08;4.022189376119059e-08;24.326278408665722;21.273849261624132;23.387484081573874;52.2732150739265;44.91923700318904;43.620921279609135;10.138165041805518;11.6667283255831;11.255434897813327;2.0675720406870823e-06;2.309137130396266e-07;6.461162627147132e-08;468750.0;4.982012796972413e-06;2.0323755052231718e-06;1.556878999053879e-07;5781250.0;4.688326384894026e-07;2.2584867309660694e-08;1.4651019952793831e-08;11406250.0;5.030908027947589e-07;2.115312902617461e-08;1.5721587587336217e-08;16562500.0
43;43;14;1;0;14.0;9.0;4.0;0.00018809281667845192;0.001587829489501306;0.0017565177445965127;0.0008870309561998567;0.0011542966269853714;0.006000040630814435;0.0032038376446972923;0.006000040630814435;7.588223895654664e-08;5.020812750356854e-05;0.0005263438168682478;7.588223895654664e-08;18.186567997881923;32.903383290324996;12.443239260665958;31.53974725746521;50.455229354440334;17.57061729719248;10.810499844348932;13.859139416843302;10.57712337725269;2.1144023776287213e-06;2.5065133968382725e-07;6.607507430089754e-08;468750.0;4.382215138321044e-06;1.5618484212609474e-06;1.3694422307253262e-07;5781250.0;2.8118233785789926e-07;1.583880404609772e-08;8.786948058059352e-09;11406250.0;3.237244357023883e-07;1.3873891369087232e-08;1.0116388615699634e-08;19375000.0
44;44;14;2;0;30.0;15.0;17.0;0.00023501425791363923;0.0006089590180266846;0.0003872941192025903;0.00036723891990731415;0.0036477660096429785;0.006509295326038056;0.003203917051044514;0.006509295326038056;4.2053807163028976e-08;4.422221918648574e-08;4.075441119784955e-08;4.075441119784955e-08;21.52439155921037;19.79497429126347;17.170907412823254;53.87690780948996;46.96041217577664;37.9202821483035;10.438422575178345;10.414766287582495;10.205317427672483;2.3866443825681927e-06;2.871444451102434e-07;7.458263695525602e-08;468750.0;5.581824552791659e-06;1.8739158349490026e-06;1.7443201727473934e-07;5781250.0;3.569319346752309e-07;1.8135395407625765e-08;1.1154122958600965e-08;14687500.0;5.899199209125072e-07;2.3809493043813745e-08;1.843499752851585e-08;16875000.0
45;45;15;0;0;0.0;1.0;0.0;0.0;0.010238312162608794;0.0;0.010238312162608794;0.0;0.010238312162608794;0.0;0.010238312162608794;0.0;0.010238312162608794;0.0;0.010238312162608794;0.0;15.299457082564963;0.0;0.0;15.299457082564963;0.0;0.0;15.299457082564963;0.0;2.1947628283669474e-06;3.7054982726658636e-07;6.85863383864671e-08;0.0;7.857669857003202e-07;1.8559411785190605e-07;2.4555218303135007e-08;7187500.0;2.8909431648571626e-07;4.583416313153066e-08;9.034197390178633e-09;13593750.0;1.461420652049128e-06;3.105229779976071e-07;4.566939537653525e-08;17500000.0
46;46;15;1;0;0.0;1.0;0.0;0.0;0.014166071271655752;0.0;0.014166071271655752;0.0;0.014166071271655752;0.0;0.014166071271655752;0.0;0.014166071271655752;0.0;0.014166071271655752;0.0;19.361494309426647;0.0;0.0;19.361494309426647;0.0;0.0;19.361494309426647;0.0;3.933081643481273e-06;1.0744436167442473e-06;1.229088013587898e-07;0.0;1.8535622530180262e-06;6.663420890617999e-07;5.792382040681332e-08;7187500.0;2.3308957963763532e-07;1.5781123963165555e-08;7.284049363676104e-09;13593750.0;7.30615170141391e-07;1.4046911189780076e-07;2.283172406691847e-08;15156250.0
47;47;15;2;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3612213883316144e-06;7.85238228218077e-07;1.0503816838536295e-07;0.0;1.0701919563871343e-06;2.0418956125922705e-07;3.3443498637097946e-08;5937500.0;2.359898729764609e-07;1.552500528134715e-08;7.374683530514403e-09;13593750.0;1.4588524663849967e-06;4.1921481397366733e-07;4.5589139574531146e-08;17500000.0
48;48;16;0;0;48.0;9.0;12.0;0.00014085724724377118;0.00115217600262204;0.0012027373236305555;0.0004574431851429861;0.0013111154026491292;0.005229120790293395;0.004817689062757926;0.005229120790293395;6.601054724451387e-08;4.270706726092612e-08;4.4695384218357504e-08;4.270706726092612e-08;20.30294015054344;21.202194947815666;21.7076086533677;64.26672020749848;55.65089991030517;41.90960661608882;10.015295378703586;10.10149566520748;10.288764840002447;1.7894576558319386e-06;2.673636743111274e-07;5.592055174474808e-08;156250.0;1.3911740097682923e-06;5.994909884066146e-07;4.3474187805259135e-08;5781250.0;4.469694090403209e-07;2.0233828834648193e-08;1.3967794032510028e-08;13281250.0;5.517513272934593e-07;2.0765391184340842e-08;1.7242228977920604e-08;19531250.0
49;49;16;1;0;21.0;6.0;6.0;0.00045613948002765954;0.0005148620244245074;0.0013284839489689998;0.0006254243915436938;0.0032839841799303204;0.002641085753480144;0.0050798679053848175;0.0050798679053848175;1.8312768953765044e-07;2.065089458905277e-07;7.929682460380718e-08;7.929682460380718e-08;15.860715664179597;17.749548218076896;32.29206184269288;29.156680684589404;27.51320753650132;49.91276100431635;10.464048091018984;13.25126845415937;14.315308787066002;1.8751483139567426e-06;2.663738314367947e-07;5.859838481114821e-08;156250.0;1.3837998267263174e-06;4.2472640870983014e-07;4.324374458519742e-08;5781250.0;2.512548746835819e-07;8.67562022222046e-09;7.851714833861934e-09;12500000.0;3.043275853542582e-07;1.1912018926807377e-08;9.510237042320568e-09;19062500.0
50;50;16;2;0;44.0;10.0;12.0;0.0002671267128185134;0.0007296304287625009;0.0006785313910225214;0.00041200388399863415;0.0034922178502545895;0.004817689678286931;0.005079842694822402;0.005079842694822402;4.027455005561933e-08;4.510695646895329e-08;4.3327393458457666e-08;4.027455005561933e-08;18.798572175006168;18.418259494221978;20.82950058358148;51.0655597223398;52.95060018426322;45.13646178802821;10.168872855394156;10.662719361089401;10.280280424159244;2.09780137083726e-06;3.137329827040958e-07;6.555629283866438e-08;156250.0;1.3162836012270418e-06;5.180111202207627e-07;4.1133862538345056e-08;5781250.0;3.161291886044637e-07;1.67500999737058e-08;9.879037143889491e-09;14843750.0;6.357259962896933e-07;2.6622679172305652e-08;1.9866437384052915e-08;17031250.0
51;51;17;0;0;28.0;23.0;20.0;0.00039150929222103877;7.900885439155277e-05;3.30590476396399e-05;0.00018930485614067038;0.009864533090863499;0.0004698447818274057;0.00025343801650049865;0.009864533090863499;2.9640081720237503e-06;4.5401818572107e-06;3.391278371596127e-06;2.9640081720237503e-06;11.041558859751936;10.687278506116767;10.725411236445126;22.419882622247385;12.165584081799174;12.175922389172946;10.03007245131909;10.025969484338;10.003652082093732;1.8079830624628812e-05;4.304191406845348e-06;5.649947070196504e-07;468750.0;3.3167702895298135e-06;1.5230745020744507e-06;1.0364907154780667e-07;5781250.0;2.545326935887715e-07;1.2475525501542961e-08;7.95414667464911e-09;14218750.0;3.1167030556389363e-07;1.946438210609358e-08;9.739697048871676e-09;15625000.0
52;52;17;1;0;5.0;1.0;6.0;0.00010820967894781134;0.0006056369670901578;0.0001218128920658967;0.0001564635595187162;0.0002752057199422488;0.0006056369670901578;0.00023983722075691913;0.0006056369670901578;2.3640183584939224e-07;0.0006056369670901578;5.886045678332448e-06;2.3640183584939224e-07;10.873558621385783;12.140886952185273;10.68506068138297;13.07395520646595;12.140886952185273;11.300889982914175;10.128258384963706;12.140886952185273;10.155624573459622;1.2575371329148766e-05;2.941229467978701e-06;3.9298035403589893e-07;468750.0;5.323020104697207e-06;1.8180439838033635e-06;1.6634437827178772e-07;5781250.0;2.3121890535549028e-07;8.960570063720752e-09;7.225590792359071e-09;14843750.0;2.5774141931833583e-07;1.0032505493029475e-08;8.054419353697995e-09;15312500.0
53;53;17;2;0;1.0;1.0;0.0;2.673893953382503e-07;0.0009765912655842505;0.0;0.0004884293274897944;2.673893953382503e-07;0.0009765912655842505;0.0;0.0009765912655842505;2.673893953382503e-07;0.0009765912655842505;0.0;2.673893953382503e-07;14.0959647787537;10.192495740898199;0.0;14.0959647787537;10.192495740898199;0.0;14.0959647787537;10.192495740898199;0.0;6.800374194426695e-06;1.5681376908105449e-06;2.1251169357583422e-07;468750.0;5.2565178521035705e-06;2.1998321244609542e-06;1.6426618287823658e-07;5781250.0;2.288685436724336e-07;9.492989505588412e-09;7.15214198976355e-09;14843750.0;2.670137746463297e-07;1.0678422590615355e-08;8.344180457697803e-09;15000000.0
54;54;18;0;0;58.0;6.0;17.0;0.0005799020300446419;0.0002814652510742509;0.0002654072809769635;0.0004917905311807791;0.00983341714000231;0.0004798464304996669;0.0008290151863047794;0.00983341714000231;3.872495742616593e-08;4.7724811258376576e-08;4.4262267745216376e-08;3.872495742616593e-08;20.209722691774395;11.180320060233337;18.984751091409265;36.6917799227209;12.645142416898558;34.84683706157727;10.202962374762777;10.344146098764673;10.297077745703511;1.2925273722430575e-06;1.6290030657728494e-07;4.0391480382595546e-08;3593750.0;2.740501088283054e-07;1.8536425727688766e-08;8.564065900884543e-09;5937500.0;3.066875251533929e-07;1.8153086145389352e-08;9.583985161043529e-09;14375000.0;5.976219199510524e-07;2.789298392258388e-08;1.8675684998470388e-08;19687500.0
55;55;18;1;0;5.0;0.0;9.0;0.0020535774769804846;0.0;0.00021150353609416376;0.0008693870864107069;0.008893314699604337;0.0;0.00035769445065072505;0.008893314699604337;0.00020143334084673915;0.0;2.18142680200981e-07;2.18142680200981e-07;11.344505259728336;0.0;15.15120713811492;12.309377912696183;0.0;24.45367501619475;10.613617760167127;0.0;10.071949233487436;1.3828654346070834e-06;1.662518087641729e-07;4.321454483147136e-08;468750.0;3.2721999332352425e-07;2.5264931480251107e-08;1.0225624791360133e-08;5937500.0;2.112526829023409e-07;7.583661698618016e-09;6.601646340698153e-09;12500000.0;2.821730618052243e-07;1.0489349833164852e-08;8.817908181413259e-09;18437500.0
56;56;18;2;0;50.0;0.0;12.0;0.00013250134086403278;0.0;0.0012390439198169056;0.0003466708722742662;0.0016563906940362612;0.0;0.010135292191130933;0.010135292191130933;4.051735527391429e-08;0.0;2.5407971921085847e-07;4.051735527391429e-08;15.492511458841529;0.0;19.3915271277191;26.490819239608932;0.0;43.13226475766139;10.249668618998625;0.0;10.074503701848862;1.545643954159459e-06;1.9669879236516863e-07;4.83013735674831e-08;3593750.0;3.0654453553324856e-07;2.2585567194255418e-08;9.579516735414018e-09;5937500.0;2.873238145184587e-07;1.0586199472584212e-08;8.978869203701834e-09;12812500.0;4.039626730900636e-07;1.6729766016965186e-08;1.2623833534064488e-08;17031250.0
57;57;19;0;0;0.0;10.0;0.0;0.0;9.602047516035962e-07;0.0;9.602047516035962e-07;0.0;3.7409414669615216e-06;0.0;3.7409414669615216e-06;0.0;4.114163475460373e-08;0.0;4.114163475460373e-08;0.0;45.3909709433557;0.0;0.0;232.85646025035612;0.0;0.0;10.271071702627841;0.0;6.485480298579205e-06;2.6350196549174143e-06;2.0267125933060015e-07;468750.0;2.533530505388626e-07;1.406934835301854e-08;7.917282829339456e-09;9531250.0;1.322502384937252e-06;3.646288178060786e-07;4.132819952928912e-08;13593750.0;2.1895502868574113e-06;7.023568855402118e-07;6.84234464642941e-08;15000000.0
58;58;19;1;0;0.0;6.0;0.0;0.0;0.0018017706904890588;0.0;0.0018017706904890588;0.0;0.010810063794484927;0.0;0.010810063794484927;0.0;4.272236035321839e-08;0.0;4.272236035321839e-08;0.0;41.954397723869484;0.0;0.0;148.76831360607935;0.0;0.0;11.318099940696403;0.0;5.035378308093641e-06;2.0344944005046273e-06;1.5735557212792628e-07;468750.0;2.818393340930925e-07;1.5803957253979206e-08;8.80747919040914e-09;9531250.0;6.892852297823993e-07;1.791263741779403e-07;2.1540163430699977e-08;13593750.0;1.088190629161545e-06;3.911944759238395e-07;3.4005957161298284e-08;15000000.0
59;59;19;2;0;0.0;6.0;0.0;0.0;4.273657945270922e-07;0.0;4.273657945270922e-07;0.0;1.2686546707118396e-06;0.0;1.2686546707118396e-06;0.0;4.3300958245527e-08;0.0;4.3300958245527e-08;0.0;45.697063538765285;0.0;0.0;162.41653634742005;0.0;0.0;16.26984324479696;0.0;2.4024063804972684e-06;9.798553719519987e-07;7.507519939053964e-08;468750.0;2.2725193105088692e-07;1.668959725975583e-08;7.101622845340216e-09;9531250.0;1.6799233435449423e-06;4.787440843756485e-07;5.249760448577945e-08;13593750.0;3.3793285183492117e-06;1.5843037317608832e-06;1.0560401619841286e-07;15000000.0
60;60;20;0;0;6.0;6.0;11.0;0.001305307316301997;1.7229011182474398e-06;0.0022003578929816175;0.0013933094837964895;0.0028030672415190407;4.096770508644113e-06;0.01257311882260902;0.01257311882260902;2.0206382299162214e-06;4.274136836174876e-08;4.212996932910755e-08;4.212996932910755e-08;29.266537540026054;20.026335845100608;26.479839072689604;50.17676466803098;27.145596574417773;71.92162834410496;10.243076637097538;11.344959912016552;10.181511587773127;4.760552201332757e-06;1.4809724007136538e-06;1.4876725629164866e-07;0.0;3.0159884545355453e-07;2.2442167235681154e-08;9.424963920423579e-09;9843750.0;5.326954806150752e-07;3.1380114506873724e-08;1.66467337692211e-08;14062500.0;1.594980972186022e-06;2.2166118185396044e-07;4.9843155380813187e-08;15312500.0
61;61;20;1;0;6.0;22.0;10.0;0.0012480645402095163;0.00030318498752652536;0.000951108165200716;0.0006228825952328374;0.004658208532706523;0.0020216731033522186;0.008161894755035471;0.008161894755035471;4.249172297568293e-08;7.119983449083521e-08;4.483428428065963e-08;4.249172297568293e-08;39.789222032312324;19.23991751686359;37.371399840825624;116.1706224572596;106.3474382488715;136.98930825240245;10.255243731369617;10.07938571690294;10.276308399471091;3.859659500449197e-06;1.1719087069650413e-06;1.2061435938903742e-07;0.0;5.328204224497313e-07;3.03594269723817e-08;1.6650638201554102e-08;9218750.0;5.913556151426747e-07;2.9777485366366818e-08;1.8479862973208583e-08;11718750.0;1.5704691804785398e-06;3.4227574019496387e-07;4.907716188995437e-08;15312500.0
